url_produk,nama_produk,harga_produk,jumlah_terjual,rating,nama_toko,marketplace
https://www.tokopedia.com/kopikitabogor/kopi-oplet-gula-khas-bogor-isi-1pk-20pcs-coffee-1732072862283171525?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,KOPI OPLET GULA KHAS BOGOR isi:1pk/20pcs Coffee,36000,18,5,Kopikitabogor,tokopedia
https://www.tokopedia.com/humaofficialid-347/dodol-jenang-ketan-hitam-khas-bogor-500gr-food-1732708910546191918?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Dodol jenang ketan hitam khas bogor 500gr Food,25600,1,0,humaofficial.id,tokopedia
https://www.tokopedia.com/kopikitabogor/kopi-oplet-mini-tampa-gula-khas-bogor-1732062839401121477?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,KOPI OPLET MINI TAMPA GULA KHAS BOGOR,39000,18,5,Kopikitabogor,tokopedia
https://www.tokopedia.com/lapajada/pia-apple-pie-homemade-oleh-oleh-khas-bogor-m?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,PIA Apple pie homemade oleh-oleh khas bogor,120000,2,0,Lapajada,tokopedia
https://www.tokopedia.com/raiddshop/rangginang-mentah-ketan-asli-khas-bogor-isi-30-pcs-1732658807238067389?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Rangginang mentah  ketan asli khas bogor isi 30 pcs,20000,1,0,Raiddshop,tokopedia
https://www.tokopedia.com/naylasnacks/kerupuk-asoy-mentah-murah-3kg-khas-bogor-snacks-kering-keripik-kripik-food-cemilan-1732784468549142337?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,kerupuk asoy mentah murah 3kg khas Bogor Snacks Kering Keripik Kripik Food cemilan,90000,0,0,nayla.snacks,tokopedia
https://www.tokopedia.com/naylasnacks/kerupuk-asoy-mentah-murah-1kg-khas-bogor-snacks-kering-keripik-food-kripik-cemilan-1732781129177728833?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,kerupuk asoy mentah murah 1kg khas Bogor Snacks Kering Keripik Food kripik cemilan,32000,3,4.5,nayla.snacks,tokopedia
https://www.tokopedia.com/tape-singkong-khas-bogor/tape-singkong-mentega-manis-2kg-makanan-khas-bogor-1731188624859694569?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Tape singkong mentega manis (2kg) makanan khas bogor,69500,100,4.8,Tape singkong khas bogor_NEW,tokopedia
https://www.tokopedia.com/ceju-store/liong-paket-hemat-kopi-plus-gula-liong-kopi-khas-bogor-isi-2-pack-40-pcs-coffee-dari-bogor-terkenal-1733696897006339258?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Liong PAKET HEMAT KOPI PLUS GULA LIONG KOPI KHAS BOGOR ISI 2 PACK 40 PCS Coffee dari Bogor Terkenal,49900,40,5,CeJu Store,tokopedia
https://www.tokopedia.com/unggulbarokah/keripik-pisang-kepok-salju-manis-1kg-khas-bogor?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,keripik pisang kepok Salju manis 1KG khas bogor,85000,14,4.7,Unggul Barokah,tokopedia
https://www.tokopedia.com/jk-bakery-oleh-oleh/bolu-kukus-blackforest-manika-camilan-bolu-premium-oleh-oleh-khas-bogor-bolu-blackforest-1731947556491789956?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Bolu Kukus Blackforest Manika | camilan bolu premium | oleh oleh khas bogor | bolu blackforest,41250,0,0,JK Bakery Oleh Oleh,tokopedia
https://www.tokopedia.com/tokosekarwangi-493/kopi-liong-bulan-gula-kopi-manis-isi-20pcs-x-28gr-coffee-kopi-hitam-plus-gula-kopi-khas-bogor-coffee-sugar-per-pak-isi-20-bungkus-black-coffee-robusta-kapalapi-kapal-api-1729723865572083882?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Kopi Liong Bulan  Gula kopi manis Isi 20pcs x 28gr Coffee Kopi hitam plus gula kopi khas bogor coffee sugar per PAK isi 20 bungkus black coffee Robusta kapalapi kapal api,42000,90,5,tokosekarwangi,tokopedia
https://www.tokopedia.com/tokosekarwangi-493/80-pcs-kopi-liong-bulan-gula-28gr-kopi-hitam-kopi-plus-gula-cap-liong-bulan-kopi-legend-khas-bogor-coffee-mix-1729868612484827306?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,80 pcs kopi liong bulan  gula 28gr kopi hitam kopi plus gula cap liong bulan kopi legend khas bogor Coffee Mix,161300,100,4.9,tokosekarwangi,tokopedia
https://www.tokopedia.com/ammar-syahreza/cemilan-jadoel-semprong-khas-sukabumi-renyah-enak-non-kolesterol-1729613865383593792?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,"Cemilan Jadoel Semprong Khas Sukabumi Renyah, Enak Non Kolesterol",15000,16,0,Ammar Syahreza,tokopedia
https://www.tokopedia.com/ikhtiar-online-store/biskuit-kurma-maamoul-premium-king-isi-12pc-i-cemilan-premium-khas-timur-tengah-i-biskuit-oleh-oleh-haji-dan-umroh-i-kue-pie-kurma-arab-i-bisa-cod-1733312085833647596?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,BISKUIT KURMA MAAMOUL PREMIUM KING ISI 12PC I CEMILAN PREMIUM KHAS TIMUR TENGAH I BISKUIT OLEH OLEH HAJI DAN UMROH I KUE PIE KURMA ARAB I BISA COD,60000,0,0,IKHTIAR ONLINE STORE,tokopedia
https://www.tokopedia.com/secondjakarta3/paket-oleh-oleh-big-box-2-isi-10-pcs-bonus-box-oleh-oleh-oleh-oleh-khas-malang-batu-1730895585613546939?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Paket Oleh oleh BIG BOX 2 - Isi 10 pcs Bonus Box Oleh-Oleh - Oleh-Oleh Khas Malang Batu,167000,0,0,secondjakarta3,tokopedia
https://www.tokopedia.com/ikhtiar-online-store/biskuit-kurma-maamoul-premium-king-isi-12pc-cemilan-premium-khas-timur-tengah-oleh-oleh-haji-dan-umroh-kue-pie-kurma-arab-bisa-cod-free-ongkir-1733312106431546860?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,BISKUIT KURMA MAAMOUL PREMIUM KING ISI 12PC CEMILAN PREMIUM KHAS TIMUR TENGAH OLEH OLEH HAJI DAN UMROH KUE PIE KURMA ARAB BISA COD FREE ONGKIR,60009,0,0,IKHTIAR ONLINE STORE,tokopedia
https://www.tokopedia.com/limolas-kitchen/babat-gongso-khas-semarang?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Babat Gongso Khas Semarang,27500,40,4.9,Limolas Kitchen_NEW,tokopedia
https://www.tokopedia.com/toko-bakpia-gendut/piang-mooncake-halal-khas-bangka-isi-12-pcs-1732699546697827941?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Piang mooncake halal khas bangka isi 12 pcs,36972,0,0,Toko Bakpia Gendut,tokopedia
https://www.tokopedia.com/secondjakarta3/paket-oleh-oleh-big-box-1-isi-10-pcs-bonus-box-oleh-oleh-oleh-oleh-khas-malang-batu-1730895797430748603?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Paket Oleh oleh BIG BOX 1 - isi 10 pcs Bonus Box Oleh-oleh - Oleh Oleh Khas Malang Batu,176000,0,0,secondjakarta3,tokopedia
https://www.tokopedia.com/sambal-mandalika/sambal-mandalika-sambal-kering-khas-lombok-sambal-tabur-sambal-cengeh-1732602449207330162?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Sambal Mandalika Sambal Kering khas Lombok  sambal tabur  sambal cengeh,30000,250,4.9,Sambal Mandalika,tokopedia
https://www.tokopedia.com/zieebranstore/dodol-legit-oleh-khas-tenjo-1729461166716781901?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Dodol legit oleh khas Tenjo,13000,6,0,Zieebranstore_NEW,tokopedia
https://www.tokopedia.com/habilshop/wadah-celak-kuningan-oleh-oleh-haji-umroh-souvenir-nikahan-souvenir-haji-umroh-khas-arab-tempat-celak-bubuk-kuningan-puja?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Wadah Celak Kuningan Oleh Oleh Haji Umroh - Souvenir Nikahan Souvenir Haji Umroh Khas Arab - Tempat Celak Bubuk Kuningan - Puja,48000,30,5,Gardenia Outlet,tokopedia
https://www.tokopedia.com/dapur-uni-rahmah/rendang-daging-sapi-khas-bukittinggi-200gram-dapur-uni-rahmah-halal-higienis-otentik-original-3c9ed?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Rendang Daging Sapi Khas Bukittinggi 200gram | Dapur Uni Rahmah | Halal Higienis Otentik,81000,90,4.9,Dapur Uni Rahmah,tokopedia
https://www.tokopedia.com/store-rempah/bumbu-instan-untuk-1-liter-beras-kebuli-briyani-bukhori-mandhi-kabsah-masakan-khas-timur-tengah-bawang-merah-1733407588924425245?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,"Bumbu Instan Untuk 1 Liter Beras - Kebuli ,Briyani ,Bukhori ,Mandhi & Kabsah - Masakan khas timur tengah Bawang Merah",6000,100,4.9,Store Rempah,tokopedia
https://www.tokopedia.com/azzamhealth/emping-melinjo-original-khas-banten-1731771547156842269?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,EMPING MELINJO ORIGINAL KHAS BANTEN,37500,750,4.8,AZZAMHEALTH,tokopedia
https://www.tokopedia.com/hilda-ratna/opak-enye-enye-enak-khas-sukabumi-1731925656994219176?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Opak enye enye enak khas Sukabumi,15000,0,0,Hilda ratna,tokopedia
https://www.tokopedia.com/pempek-eci/paket-b-pempek-ikan-tenggiri-isi-12pcs-cuko-khas-palembang-1731432146793956885?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Paket B | Pempek Ikan Tenggiri isi 12pcs  Cuko Khas Palembang,68000,100,4.9,Pempek Eci,tokopedia
https://www.tokopedia.com/sr56/almond-crispy-cheese-wisata-rasa-khas-surabaya-oleh-jajan-camilan-kue-sr56-1731034379529389460?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Almond Crispy Cheese Wisata Rasa Khas Surabaya Oleh Jajan Camilan Kue Sr56,189500,0,0,sr56,tokopedia
https://www.tokopedia.com/bakpia-gendut/piang-isi-nanas-khas-bangka-1729999837873670523?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Piang isi Nanas Khas Bangka,35040,250,4.7,Bakpia Gendut,tokopedia
https://www.tokopedia.com/deqeefaa-store/kerupuk-enye-rasa-bawang-khas-sukabumi-25-pcs-keping-mentah-1733931027813598815?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Kerupuk Enye Rasa Bawang Khas Sukabumi 25 pcs/keping mentah,6000,3,5,deqeefaa store,tokopedia
https://www.tokopedia.com/century-online/sp-troches-str-12-tablet-pelega-tengorokan-1730764493488555222?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch%26whid%3D17729597,SP Troches STR 12 Tablet / Pelega Tengorokan,18557,100,5,Apotik Century,tokopedia
https://www.tokopedia.com/dapur-uni-rahmah/sambalado-merah-original-khas-bukittinggi-200gram-dapur-uni-rahmah-halal-higienis-otentik?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Sambalado Merah Original Khas Bukittinggi 200gram | Dapur Uni Rahmah | Halal Higienis Otentik,30000,19,4.8,Dapur Uni Rahmah,tokopedia
https://www.tokopedia.com/miceliabuy/ti-huang-taart-oleh-oleh-khas-medan-nastar-keju-durian-kaastengelberkualitas-1730889265331930181?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,"Ti Huang Taart Oleh - Oleh Khas Medan, Nastar keju/Durian/KaastengelBerkualitas",261300,0,0,miceliabuy,tokopedia
https://www.tokopedia.com/tukang-taman-71/kopi-cap-teko-khas-bogor?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Kopi Cap Teko khas bogor,38500,2,5,Tukang Taman 71,tokopedia
https://www.tokopedia.com/adelio-natuna/adelio-kernas-makanan-khas-natuna-ikan-tongkol-1732048423676118878?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,"Adelio ,kernas makanan khas Natuna Ikan Tongkol",40000,15,3.5,ADELIO Natuna,tokopedia
https://www.tokopedia.com/sr56/paket-bejibun-oleh-oleh-khas-jakarta-box-premium-mpok-nini-sr56-1731034305073022356?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Paket Bejibun Oleh-Oleh Khas Jakarta | Box Premium | Mpok Nini Sr56,269500,0,0,sr56,tokopedia
https://www.tokopedia.com/kopely/ready-rambak-kulit-sapi-250gram-oleh-oleh-khas-solo-camilan-santai?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Ready Rambak Kulit Sapi 250Gram Oleh-Oleh Khas Solo Camilan Santai,61000,0,0,KOPELY JAJAN,tokopedia
https://www.tokopedia.com/barang-harga-bagus/dilan-cookies-choco-chip-kue-khas-dengan-cokelar-chips-jual-per-boks-1734252920737203219?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Dilan Cookies Choco Chip - Kue Khas dengan Cokelar Chips jual per boks,34000,1,0,BARANG HARGA BAGUS,tokopedia
https://www.tokopedia.com/alle-bakery/jajanan-tradisional-kue-rambut-khas-ntt-cemilan-food-goreng-1731345846172026428?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Jajanan Tradisional Kue Rambut khas NTT Cemilan Food Goreng,40000,13,0,Alle Bakery,tokopedia
https://www.tokopedia.com/sr56/tahu-aci-khas-tegal-kemasan-vakum-oleh-oleh-jajan-snack-mbanana-sr56-1731034385155589524?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Tahu Aci Khas Tegal Kemasan Vakum / Oleh-Oleh / Jajan / Snack Mbanana Sr56,50500,0,0,sr56,tokopedia
https://www.tokopedia.com/maximapr0/bumbu-t-o-tutug-oncom-original-khas-tasik-100-gram-1731607198689494544?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Bumbu T.O Tutug Oncom - Original khas Tasik 100 gram,20000,7,5,Maximapr0,tokopedia
https://www.tokopedia.com/anisael-shopp/kue-cucur-khas-sunda-gula-merah-kualitar-terbaik-1731114810439403329?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Kue Cucur Khas Sunda Gula merah kualitar teaik,50000,0,0,Anisael shopp,tokopedia
https://www.tokopedia.com/dapur-uni-rahmah/rendang-daging-sapi-khas-bukittinggi-dari-dapur-uni-rahmah-1731437691681146798?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Rendang Daging Sapi Khas Bukittinggi dari Dapur Uni Rahmah,81000,6,5,Dapur Uni Rahmah,tokopedia
https://www.tokopedia.com/alifmart-grosir/pasundan-kue-balok-lumer-khas-lembang-oleh-oleh-halal-indonesia-p-irt-30531756-1734255174468273984?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Pasundan Kue Balok Lumer Khas Lembang Oleh-Oleh Halal Indonesia P-IRT 30531756,34000,0,0,Alifmart grosir,tokopedia
https://www.tokopedia.com/panji-snack-csr/sale-pisang-basah-premium-cemilan-manis-lembut-bisa-untuk-oleh-oleh-khas-1733459765545109347?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Sale Pisang Basah Premium Cemilan Manis Lembut | Bisa Untuk Oleh-Oleh Khas,17900,1,0,Panji Snack Csr,tokopedia
https://www.tokopedia.com/sr56/paket-bejibun-oleh-oleh-khas-bekasi-box-premium-mpok-nini-sr56-1731034313230157204?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Paket Bejibun Oleh-Oleh Khas Bekasi | Box Premium | Mpok Nini Sr56,264500,0,0,sr56,tokopedia
https://www.tokopedia.com/rempah-lady/paru-aceh-lady-level-spicy-extreme-tumis-cabai-khas-rempah-lady-paru-sapi-cod-kirim-seluruh-indonesia-rempah-lady-makanan-siap-saji-125-gr-1729615295820499758?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Paru Aceh Lady - Level (Spicy /Extreme) / Tumis cabai khas rempah lady / Paru Sapi / COD / Kirim Seluruh Indonesia / Rempah Lady / Makanan Siap Saji / 125 gr,45000,4,4.8,Rempah Lady,tokopedia
https://www.tokopedia.com/abu-sulaiman-store/promo-bumbu-khas-timur-tengah-bumbu-sachet-kebuli-mandhi-bukhari-shawarma-kabsah-briyani-sachet-instan-abu-sulaiman-arabic-seasoning-1729430227977472485?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,PROMO!!  Bumbu Khas Timur Tengah / BUMBU Sachet Kebuli Mandhi Bukhari Shawarma Kabsah Briyani Sachet Instan Abu Sulaiman / Arabic Seasoning,9850,100,5,Abu Sulaiman Store,tokopedia
https://www.tokopedia.com/desty-lestari/opak-jengkol-balado-camilan-pedas-unik-khas-minang-keripik-renyah-jengkol-asli-cemilan-snack-food-kripik-asin-1731471868223718785?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Opak Jengkol Balado | Camilan Pedas Unik Khas Minang | Keripik Renyah Jengkol Asli Cemilan Snack Food Kripik Asin,35000,2,0,Desty Lestari_NEW,tokopedia
https://www.tokopedia.com/kopely/ready-200-gram-keripik-paru-kripik-paru-sapi-special-gurih-dan-lezat-oleh-oleh-khas-solo-murah-termurah?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Ready 200 Gram Keripik Paru/ Kripik Paru Sapi Special Gurih Dan Lezat Oleh Oleh Khas Solo Murah Termurah,58000,1,0,KOPELY JAJAN,tokopedia
https://www.tokopedia.com/segodafood/wajik-wajit-ketan-kelapa-original-nanas-khas-jawa-barat-makanan-manis-1731124940480545805?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,wajik/wajit  ketan kelapa original-Nanas khas jawa barat Makanan Manis,57800,9,0,SegodaFood,tokopedia
https://www.tokopedia.com/kyy-tayong/kripik-beteng-beteng-khas-mandailing-1730257748915881261?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,kripik beteng beteng khas mandailing,21000,1,0,Kyy tayong,tokopedia
https://www.tokopedia.com/dapur-uni-rahmah/sambalado-tanak-petai-khas-bukittinggi-200gram-dapur-uni-rahmah-halal-higienis-otentik?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Sambalado Tanak Petai Khas Bukittinggi 200gram | Dapur Uni Rahmah | Halal Higienis Otentik,35000,14,5,Dapur Uni Rahmah,tokopedia
https://www.tokopedia.com/cv-karyaunikcemerlang/kopi-liong-bulan-asli-khas-bogor-ukuran-mini-kopi-tulen-9-gram?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Kopi Liong Asli Khas Bogor ukuran mini,48000,100,5,CV. KaryaUnikCemerlang,tokopedia
https://www.tokopedia.com/dea-caffe/geplak-kotak-khas-betawi-manis-1731146214241437451?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,geplak kotak khas betawi manis,30000,0,0,Dea caffe,tokopedia
https://www.tokopedia.com/alifmart-grosir/brownies-shiny-fudge-crust-khas-lembang-oleh-oleh-coklat-lembut-dan-rasa-coklat-yang-menggugah-selera-1734254954042001216?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Brownies Shiny Fudge Crust Khas Lembang Oleh Oleh Coklat Lembut dan Rasa Coklat yang Menggugah Selera,35000,0,0,Alifmart grosir,tokopedia
https://www.tokopedia.com/patalashop/dodol-asli-khas-tenjo-potongan-mika-kecil-original?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Dodol Asli Khas Tenjo Potongan Mika Kecil,21000,40,4.9,Dodol Tenjo Utama Rasa,tokopedia
https://www.tokopedia.com/samsonstiker/kacang-garing-asli-sihobuk-500gram-makanan-ringan-khas-kota-dingin-tapanuli-utara-lezat-nikmat-gurih-enak-1734312977550836839?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Kacang Garing Asli Sihobuk 500gram Makanan Ringan Khas Kota Dingin Tapanuli Utara Lezat Nikmat & gurih Enak,70000,0,0,samsonstiker,tokopedia
https://www.tokopedia.com/samsonstiker/kacang-sihobuk-200gram-makanan-khas-kota-dingin-tapanuli-utara-lezat-nikmat-gurih-garing-1734302839464887399?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Kacang Sihobuk 200gram Makanan Khas Kota Dingin Tapanuli Utara Lezat Nikmat & Gurih Garing,30000,0,0,samsonstiker,tokopedia
https://www.tokopedia.com/samsonstiker/kacang-sihobuk-500gram-makanan-ringan-khas-kota-dingin-tapanuli-utara-lezat-nikmat-gurih-garing-1734302631161332839?extParam=ivf%3Dfalse%26keyword%3Doleh+oleh+khas+kabupten+bogor%26search_id%3D202602110814263AD7C2EBB96FCB1ACDS2%26src%3Dsearch,Kacang Sihobuk 500gram Makanan Ringan Khas Kota Dingin Tapanuli Utara Lezat Nikmat & gurih Garing,70000,0,0,samsonstiker,tokopedia
